dist,dgp,n,cfg,m,k,objective,parameter,theta_true,R,n_success,conv_rate,bias,rel_bias,rmse,rel_rmse,sd,fail_not_applicable,fail_optimizer,fail_boundary,fail_nonfinite
normal,norm_positiva,100,Pmk,2,2,Bg,mean,100.0,300,300,1.0,-0.18967282859510703,-0.0018967282859510704,1.4499153180382214,0.014499153180382213,1.4398573813065487,0,0,0,0
normal,norm_positiva,100,Pmk,2,2,Bg,sd,15.0,300,300,1.0,-0.3020419147690152,-0.02013612765126768,1.7564944261079636,0.11709962840719758,1.7332215304406289,0,0,0,0
normal,norm_positiva,100,Pmk,2,2,C,mean,100.0,300,300,1.0,-0.18961984842880497,-0.0018961984842880497,1.4501777024180202,0.014501777024180202,1.4401294819406913,0,0,0,0
normal,norm_positiva,100,Pmk,2,2,C,sd,15.0,300,300,1.0,-0.3012660225591173,-0.02008440150394115,1.7561368578930159,0.11707579052620105,1.7329934607739819,0,0,0,0
normal,norm_positiva,100,Pmk,2,2,D,mean,100.0,300,300,1.0,-0.18966695253921273,-0.0018966695253921273,1.4500087843710285,0.014500087843710286,1.4399525918435043,0,0,0,0
normal,norm_positiva,100,Pmk,2,2,D,sd,15.0,300,300,1.0,-0.3020458113695561,-0.020136387424637074,1.7564979787770743,0.11709986525180495,1.7332244615347028,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,A,mean,100.0,300,300,1.0,0.018170586859710625,0.00018170586859710624,0.5016449492789323,0.005016449492789323,0.5021533745934823,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,A,sd,15.0,300,300,1.0,-0.009715573525411969,-0.0006477049016941313,0.5307765741789393,0.03538510494526262,0.5315743443836365,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,B,mean,100.0,300,300,1.0,0.01744176285319554,0.0001744176285319554,0.5021481047184937,0.005021481047184937,0.5026836049344038,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,B,sd,15.0,300,300,1.0,-0.00813987625962298,-0.0005426584173081986,0.5290732155683091,0.03527154770455394,0.5298944898886156,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,Bg,mean,100.0,300,300,1.0,0.01816898883960505,0.00018168988839605048,0.5016833234672944,0.0050168332346729435,0.5021918961495334,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,Bg,sd,15.0,300,300,1.0,-0.009714556836673438,-0.0006476371224448959,0.5307784152073999,0.03538522768049333,0.5315762074402892,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,C,mean,100.0,300,300,1.0,0.017952189215506564,0.00017952189215506565,0.5021888111570183,0.005021888111570183,0.5027063754852482,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,C,sd,15.0,300,300,1.0,-0.0079951307747681,-0.0005330087183178734,0.5290865331925084,0.03527243554616723,0.5299100423652681,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,D,mean,100.0,300,300,1.0,0.019060734362810194,0.00019060734362810194,0.5046673329708059,0.005046673329708059,0.5051498721679084,0,0,0,0
normal,norm_positiva,1000,P3c,3,2,D,sd,15.0,300,300,1.0,-0.0024565459123611078,-0.00016376972749074052,0.5302234026361244,0.0353482268424083,0.531103623550406,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,A,mean,100.0,300,300,1.0,-0.0021696077676409686,-2.1696077676409687e-05,0.507252600634146,0.00507252600634146,0.508095493406807,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,A,sd,15.0,300,300,1.0,-0.03581774012211092,-0.0023878493414740613,0.45892780004891476,0.03059518666992765,0.4582923974445426,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,B,mean,100.0,300,300,1.0,-0.0035569385193241487,-3.5569385193241484e-05,0.5058189593864497,0.005058189593864497,0.5066515771203015,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,B,sd,15.0,300,300,1.0,-0.032153267543698405,-0.0021435511695798936,0.4609794008128973,0.030731960054193153,0.4606250392485085,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,Bg,mean,100.0,300,300,1.0,-0.002179095500650874,-2.179095500650874e-05,0.5073022159252673,0.005073022159252673,0.5081451513181833,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,Bg,sd,15.0,300,300,1.0,-0.03582308557647984,-0.002388205705098656,0.45893064316648435,0.03059537621109896,0.45829483482697053,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,C,mean,100.0,300,300,1.0,-0.002063164119348926,-2.0631641193489257e-05,0.506020521887702,0.00506020521887702,0.5068617906702547,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,C,sd,15.0,300,300,1.0,-0.0316946822612163,-0.00211297881741442,0.4610194475339392,0.030734629835595946,0.4606971358250274,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,D,mean,100.0,300,300,1.0,0.01296617816180401,0.00012966178161804008,0.5065184096318104,0.005065184096318104,0.5071984606127808,0,0,0,0
normal,norm_positiva,1000,P3w,3,2,D,sd,15.0,300,300,1.0,-0.045070779788401794,-0.0030047186525601196,0.46021025366243895,0.03068068357749593,0.4587631718852761,0,0,0,0
normal,norm_positiva,1000,P5,5,2,A,mean,100.0,300,300,1.0,0.004832903138151323,4.832903138151323e-05,0.481106571852534,0.004811065718525341,0.4818861109640828,0,0,0,0
normal,norm_positiva,1000,P5,5,2,A,sd,15.0,300,300,1.0,-0.030155797111977023,-0.0020103864741318014,0.43109370695981475,0.02873958046398765,0.4307562131082193,0,0,0,0
normal,norm_positiva,1000,P5,5,2,B,mean,100.0,300,300,1.0,0.002899487621618846,2.899487621618846e-05,0.48069976640026285,0.004806997664002628,0.4814941819096489,0,0,0,0
normal,norm_positiva,1000,P5,5,2,B,sd,15.0,300,300,1.0,-0.02624302019848912,-0.0017495346798992748,0.4334487664103381,0.028896584427355872,0.43337649638495845,0,0,0,0
normal,norm_positiva,1000,P5,5,2,Bg,mean,100.0,300,300,1.0,0.004799363804224299,4.7993638042242995e-05,0.4811163095594765,0.004811163095594765,0.48189620175103937,0,0,0,0
normal,norm_positiva,1000,P5,5,2,Bg,sd,15.0,300,300,1.0,-0.030164800345847453,-0.0020109866897231638,0.4310945108026516,0.028739634053510106,0.4307563877835441,0,0,0,0
normal,norm_positiva,1000,P5,5,2,C,mean,100.0,300,300,1.0,0.00458172618266417,4.58172618266417e-05,0.4807649805948969,0.004807649805948969,0.4815463952596439,0,0,0,0
normal,norm_positiva,1000,P5,5,2,C,sd,15.0,300,300,1.0,-0.026118626424038283,-0.0017412417616025522,0.43330716574847394,0.028887144383231596,0.4332419406905046,0,0,0,0
normal,norm_positiva,1000,P5,5,2,D,mean,100.0,300,300,1.0,0.014142803205984933,0.00014142803205984932,0.4856230755180244,0.004856230755180244,0.4862281480604372,0,0,0,0
normal,norm_positiva,1000,P5,5,2,D,sd,15.0,300,300,1.0,-0.027256378864871422,-0.0018170919243247615,0.4309344386635885,0.028728962577572566,0.4307901819218698,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,A,mean,100.0,300,300,1.0,0.015336637461302871,0.00015336637461302872,0.5160238388714957,0.005160238388714957,0.5166576949466137,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,A,sd,15.0,300,300,1.0,-0.009715584007128797,-0.0006477056004752531,0.5307764934804815,0.03538509956536543,0.5315742633445841,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,B,mean,100.0,300,300,1.0,0.01505018717062967,0.0001505018717062967,0.516372793961978,0.00516372793961978,0.517015833526678,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,B,sd,15.0,300,300,1.0,-0.009131740908760122,-0.0006087827272506748,0.5306894260725757,0.03537929507150505,0.531497422339054,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,Bg,mean,100.0,300,300,1.0,0.015341624898766781,0.0001534162489876678,0.5160536345566247,0.005160536345566247,0.5166874050458466,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,Bg,sd,15.0,300,300,1.0,-0.009707998993560452,-0.0006471999329040301,0.5307768700599751,0.03538512467066501,0.5315747796570389,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,C,mean,100.0,300,300,1.0,0.015108433025048384,0.00015108433025048384,0.5163874744129376,0.005163874744129377,0.5170288403185749,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,C,sd,15.0,300,300,1.0,-0.008952983112097357,-0.0005968655408064904,0.530783428225199,0.03538556188167993,0.5315946463223189,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,D,mean,100.0,300,300,1.0,0.015287156332092877,0.00015287156332092878,0.5161116030553156,0.005161116030553156,0.5167471157135436,0,0,0,0
normal,norm_positiva,1000,Pmk,2,2,D,sd,15.0,300,300,1.0,-0.009809347054970274,-0.0006539564703313516,0.5306939574159175,0.03537959716106117,0.5314898475118316,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,A,mean,100.0,300,300,1.0,0.001400671419162336,1.400671419162336e-05,0.1594254344773056,0.0015942543447730558,0.15968564628654963,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,A,sd,15.0,300,300,1.0,0.021648702032701195,0.0014432468021800795,0.18160229005020317,0.012106819336680211,0.18060857392446078,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,B,mean,100.0,300,300,1.0,0.001965386190306617,1.965386190306617e-05,0.16030238686192796,0.0016030238686192797,0.16055815840849058,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,B,sd,15.0,300,300,1.0,0.02246050334460037,0.0014973668896400246,0.1833716599978564,0.012224777333190428,0.1822949890240745,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,Bg,mean,100.0,300,300,1.0,0.0014165701049932977,1.4165701049932977e-05,0.15941744788233247,0.0015941744788233248,0.15967750531660455,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,Bg,sd,15.0,300,300,1.0,0.021677647846439996,0.0014451765230959997,0.18160108763258218,0.012106739175505478,0.18060387726030191,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,C,mean,100.0,300,300,1.0,0.001998973636133883,1.998973636133883e-05,0.16028745071754422,0.001602874507175442,0.16054278010156767,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,C,sd,15.0,300,300,1.0,0.02244446700183822,0.001496297800122548,0.1832710016935755,0.0122180667795717,0.1821953799754112,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,D,mean,100.0,300,300,1.0,0.0015243766181924912,1.5243766181924911e-05,0.160616165293842,0.0016061616529384202,0.16087728397120332,0,0,0,0
normal,norm_positiva,10000,P3c,3,2,D,sd,15.0,300,300,1.0,0.022361586835891956,0.0014907724557261305,0.18165869202022517,0.01211057946801501,0.18057833462831835,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,A,mean,100.0,300,300,1.0,0.011563129525598015,0.00011563129525598015,0.16685546283548508,0.0016685546283548508,0.16673243594936768,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,A,sd,15.0,300,300,1.0,0.008569108422230798,0.0005712738948153866,0.13673298956782232,0.009115532637854822,0.1366922212912671,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,B,mean,100.0,300,300,1.0,0.011250707777676894,0.00011250707777676894,0.16638132156763977,0.0016638132156763976,0.16627786031378516,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,B,sd,15.0,300,300,1.0,0.007344674227487857,0.0004896449484991904,0.13818559067096203,0.009212372711397469,0.13822082531736235,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,Bg,mean,100.0,300,300,1.0,0.011582132301185766,0.00011582132301185766,0.16691011724357313,0.0016691011724357314,0.166785990634287,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,Bg,sd,15.0,300,300,1.0,0.008567738297823979,0.0005711825531882653,0.1367305441228102,0.009115369608187346,0.13668985310935344,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,C,mean,100.0,300,300,1.0,0.011752582617461371,0.00011752582617461372,0.16657036881614548,0.0016657036881614548,0.1664328620232113,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,C,sd,15.0,300,300,1.0,0.007510461260514134,0.0005006974173676089,0.13814349562061196,0.009209566374707464,0.13816965852068286,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,D,mean,100.0,300,300,1.0,0.006185477116360971,6.185477116360972e-05,0.1659945180566919,0.0016599451805669192,0.16615639134763505,0,0,0,0
normal,norm_positiva,10000,P3w,3,2,D,sd,15.0,300,300,1.0,0.00779053362537141,0.000519368908358094,0.1367770465177107,0.00911846976784738,0.1367831622857492,0,0,0,0
normal,norm_positiva,10000,P5,5,2,A,mean,100.0,300,300,1.0,0.0073173097138692356,7.317309713869235e-05,0.15504700071824754,0.0015504700071824753,0.15513300823623485,0,0,0,0
normal,norm_positiva,10000,P5,5,2,A,sd,15.0,300,300,1.0,0.011406306339164729,0.000760420422610982,0.13150793566973082,0.008767195711315389,0.13123124164016456,0,0,0,0
normal,norm_positiva,10000,P5,5,2,B,mean,100.0,300,300,1.0,0.0073380968027834115,7.338096802783411e-05,0.154696984650982,0.00154696984650982,0.1547810279636285,0,0,0,0
normal,norm_positiva,10000,P5,5,2,B,sd,15.0,300,300,1.0,0.009827232368770922,0.0006551488245847281,0.13217950747554053,0.008811967165036036,0.13203392578794498,0,0,0,0
normal,norm_positiva,10000,P5,5,2,Bg,mean,100.0,300,300,1.0,0.007329641376614404,7.329641376614404e-05,0.15502868376438733,0.0015502868376438732,0.1551140560413985,0,0,0,0
normal,norm_positiva,10000,P5,5,2,Bg,sd,15.0,300,300,1.0,0.01140496293657911,0.0007603308624386073,0.13150757202499558,0.008767171468333038,0.13123099315917386,0,0,0,0
normal,norm_positiva,10000,P5,5,2,C,mean,100.0,300,300,1.0,0.007492968613419748,7.492968613419749e-05,0.1547643744821861,0.0015476437448218611,0.1548411648042834,0,0,0,0
normal,norm_positiva,10000,P5,5,2,C,sd,15.0,300,300,1.0,0.009839004790107353,0.0006559336526738236,0.13219951962328716,0.008813301308219144,0.13205314745413393,0,0,0,0
normal,norm_positiva,10000,P5,5,2,D,mean,100.0,300,300,1.0,0.0037060329756712918,3.706032975671292e-05,0.15538306772192562,0.0015538306772192561,0.15559841239784197,0,0,0,0
normal,norm_positiva,10000,P5,5,2,D,sd,15.0,300,300,1.0,0.014436021436829094,0.0009624014291219396,0.13744676148050428,0.009163117432033619,0.13691493413986094,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,A,mean,100.0,300,300,1.0,0.0009487677456974097,9.487677456974097e-06,0.16444664341724943,0.0016444664341724944,0.16471866672660992,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,A,sd,15.0,300,300,1.0,0.02164884412035839,0.0014432562746905593,0.18160237532273843,0.012106825021515895,0.18060864286454054,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,B,mean,100.0,300,300,1.0,0.0008618050967186264,8.618050967186264e-06,0.16464312035696976,0.0016464312035696976,0.16491595418881783,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,B,sd,15.0,300,300,1.0,0.022129219838856073,0.0014752813225904049,0.18160059545017143,0.012106706363344762,0.1805484228876134,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,Bg,mean,100.0,300,300,1.0,0.0009506979759805745,9.506979759805745e-06,0.16447954964236294,0.0016447954964236295,0.16475161731712493,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,Bg,sd,15.0,300,300,1.0,0.021675326297026842,0.0014450217531351227,0.1816032534947788,0.012106883566318586,0.1806063419308,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,C,mean,100.0,300,300,1.0,0.0009155450830462541,9.155450830462542e-06,0.16447533843196988,0.0016447533843196988,0.1647475987700994,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,C,sd,15.0,300,300,1.0,0.02221705345642455,0.00148113689709497,0.18170641493932843,0.01211376099595523,0.180644397718949,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,D,mean,100.0,300,300,1.0,0.000918599232733186,9.18599232733186e-06,0.16443376305429738,0.0016443376305429738,0.16470593621886317,0,0,0,0
normal,norm_positiva,10000,Pmk,2,2,D,sd,15.0,300,300,1.0,0.021463267737996006,0.0014308845158664005,0.1815208925354804,0.012101392835698693,0.18054866925972077,0,0,0,0
