dist,dgp,n,cfg,m,k,objective,parameter,theta_true,R,n_success,conv_rate,bias,rel_bias,rmse,rel_rmse,sd,fail_not_applicable,fail_optimizer,fail_boundary,fail_nonfinite
burr,burr_pesada,100,P5,5,3,A,scale,400.0,300,287,0.9566666666666667,25972610.51653885,64931.52629134713,176348962.05597502,440872.40513993753,174730532.16867748,0,13,0,0
burr,burr_pesada,100,P5,5,3,B,shape1,1.2,300,300,1.0,0.07693530686149463,0.0641127557179122,0.3183931415251854,0.2653276179376545,0.3094743917119627,0,0,0,0
burr,burr_pesada,100,P5,5,3,B,shape2,0.8,300,300,1.0,39.51924371664828,49.39905464581035,532.9873116511635,666.2341395639544,532.4082696978647,0,0,0,0
burr,burr_pesada,100,P5,5,3,B,scale,400.0,300,300,1.0,2055514.1073259092,5138.785268314773,32295353.52777188,80738.3838194297,32283724.23901587,0,0,0,0
burr,burr_pesada,100,P5,5,3,Bg,shape1,1.2,300,300,1.0,0.1800387049327672,0.15003225411063933,0.8097501401683267,0.6747917834736056,0.7908008012470228,0,0,0,0
burr,burr_pesada,100,P5,5,3,Bg,shape2,0.8,300,300,1.0,567.9331112830821,709.9163891038526,2734.756524401515,3418.4456555018937,2679.6043539754996,0,0,0,0
burr,burr_pesada,100,P5,5,3,Bg,scale,400.0,300,300,1.0,48025609.85619078,120064.02464047694,342701545.55424327,856753.8638856082,339886696.8252862,0,0,0,0
burr,burr_pesada,100,P5,5,3,C,shape1,1.2,300,300,1.0,0.06420683733326804,0.05350569777772337,0.30661772470465526,0.2555147705872127,0.30032075017555093,0,0,0,0
burr,burr_pesada,100,P5,5,3,C,shape2,0.8,300,300,1.0,24.415681385485062,30.519601731856326,299.24348048033596,374.0543506004199,298.74408536561435,0,0,0,0
burr,burr_pesada,100,P5,5,3,C,scale,400.0,300,300,1.0,1815976.8795360147,4539.942198840037,30003407.194382563,75008.51798595641,29998439.27787933,0,0,0,0
burr,burr_pesada,100,P5,5,3,D,shape1,1.2,300,300,1.0,0.07716780554303693,0.06430650461919744,0.34390462523087095,0.2865871876923925,0.33569503755191427,0,0,0,0
burr,burr_pesada,100,P5,5,3,D,shape2,0.8,300,300,1.0,157.20747079344653,196.50933849180817,2125.063892729899,2656.329865912374,2122.781909687869,0,0,0,0
burr,burr_pesada,100,P5,5,3,D,scale,400.0,300,300,1.0,2056717.397032776,5141.79349258194,24716834.599805232,61792.08649951308,24672269.77470167,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,A,shape1,1.2,300,294,0.98,0.014641347912486502,0.012201123260405419,0.18954822581456945,0.15795685484547456,0.18930412614278655,0,6,0,0
burr,burr_pesada,1000,P3c,3,3,A,shape2,0.8,300,294,0.98,17.942638973714317,22.428298717142894,251.39771010629278,314.24713763286593,251.18414362063072,0,6,0,0
burr,burr_pesada,1000,P3c,3,3,A,scale,400.0,300,294,0.98,100029.7777879569,250.07444446989226,1421634.661296168,3554.08665324042,1420529.045325576,0,6,0,0
burr,burr_pesada,1000,P3c,3,3,B,shape1,1.2,300,300,1.0,0.014521444214824042,0.01210120351235337,0.18885589740337416,0.1573799145028118,0.18861139547659442,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,B,shape2,0.8,300,300,1.0,27.349617736850117,34.187022171062644,385.12921396973957,481.41151746217446,384.7987484195017,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,B,scale,400.0,300,300,1.0,196899.79129151016,492.2494782287754,2863162.1594233788,7157.905398558447,2861156.306117644,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,Bg,shape1,1.2,300,300,1.0,0.01275584673655028,0.010629872280458568,0.1893366831872998,0.15778056932274984,0.18922213938785448,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,Bg,shape2,0.8,300,300,1.0,8.875245418972089,11.09405677371511,111.33553675784106,139.16942094730132,111.16665498781636,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,Bg,scale,400.0,300,300,1.0,42212.754354362434,105.53188588590609,529424.0088774367,1323.560022193592,528620.2124168098,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,C,shape1,1.2,300,300,1.0,0.014501150637631133,0.012084292198025945,0.18886903688592704,0.15739086407160588,0.18862616243490404,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,C,shape2,0.8,300,300,1.0,51.690093830721985,64.61261728840248,775.1078111317016,968.884763914627,774.6745479627903,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,C,scale,400.0,300,300,1.0,453200.08034305024,1133.0002008576257,7052389.590636741,17630.973976591853,7049571.866691198,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,D,shape1,1.2,300,300,1.0,0.014429850820688594,0.012024875683907163,0.18875501860891603,0.15729584884076336,0.18851710475345995,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,D,shape2,0.8,300,300,1.0,11.899618517414273,14.87452314676784,163.655891799148,204.569864748935,163.4954204498545,0,0,0,0
burr,burr_pesada,1000,P3c,3,3,D,scale,400.0,300,300,1.0,67106.40481475568,167.76601203688918,951775.6284796575,2379.4390711991437,950993.2727153496,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,A,shape1,1.2,300,280,0.9333333333333333,0.010379690280121867,0.008649741900101557,0.08963561602889178,0.07469634669074315,0.0891920241977836,0,20,0,0
burr,burr_pesada,1000,P3w,3,3,A,shape2,0.8,300,280,0.9333333333333333,0.0185967793233629,0.023245974154203625,0.14508969122452378,0.18136211403065472,0.14415058240264692,0,20,0,0
burr,burr_pesada,1000,P3w,3,3,A,scale,400.0,300,280,0.9333333333333333,19.7896610447375,0.04947415261184375,104.02802794202061,0.26007006985505154,102.31121220237758,0,20,0,0
burr,burr_pesada,1000,P3w,3,3,B,shape1,1.2,300,300,1.0,0.009034302203394073,0.007528585169495061,0.08930636123911011,0.07442196769925842,0.0889966791767149,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,B,shape2,0.8,300,300,1.0,0.02103341738683373,0.026291771733542163,0.1458955479796659,0.18236943497458236,0.14461264003830274,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,B,scale,400.0,300,300,1.0,21.201254032139673,0.05300313508034918,104.12855806672873,0.26032139516682185,102.1176944064564,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,Bg,shape1,1.2,300,300,1.0,0.0018685362086126034,0.0015571135071771696,0.0981043697179657,0.08175364143163809,0.0982504611043657,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,Bg,shape2,0.8,300,300,1.0,0.032027352900702466,0.04003419112587808,0.15485702458542897,0.1935712807317862,0.15176204771521454,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,Bg,scale,400.0,300,300,1.0,28.62707364326735,0.07156768410816838,110.25419584054741,0.2756354896013685,106.65079933313541,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,C,shape1,1.2,300,300,1.0,0.009032613463032968,0.007527177885860807,0.08930757379167227,0.0744229781597269,0.08899807200148979,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,C,shape2,0.8,300,300,1.0,0.021036925410357066,0.026296156762946332,0.145899419328189,0.18237427416023624,0.14461604682600201,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,C,scale,400.0,300,300,1.0,21.204012858985607,0.05301003214746402,104.13062662906542,0.26032656657266356,102.11923603677018,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,D,shape1,1.2,300,300,1.0,0.009021311640924123,0.007517759700770103,0.08931642939372819,0.07443035782810684,0.08900813815666449,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,D,shape2,0.8,300,300,1.0,0.021062129687101305,0.02632766210887663,0.14593078388500325,0.18241347985625406,0.14464411537301494,0,0,0,0
burr,burr_pesada,1000,P3w,3,3,D,scale,400.0,300,300,1.0,21.22323258435273,0.053058081460881826,104.1641384100421,0.26041034602510527,102.14951725597616,0,0,0,0
burr,burr_pesada,1000,P5,5,3,A,shape1,1.2,300,296,0.9866666666666667,0.022555626300788223,0.018796355250656854,0.17668052544955354,0.1472337712079613,0.17553160448841307,0,4,0,0
burr,burr_pesada,1000,P5,5,3,A,shape2,0.8,300,296,0.9866666666666667,0.05990510556840356,0.07488138196050445,0.3248920630134227,0.4061150787667784,0.31986228157820845,0,4,0,0
burr,burr_pesada,1000,P5,5,3,A,scale,400.0,300,296,0.9866666666666667,64.2866626560849,0.16071665664021226,307.6145354429611,0.7690363386074027,301.3315225732825,0,4,0,0
burr,burr_pesada,1000,P5,5,3,B,shape1,1.2,300,300,1.0,0.011601042721429033,0.009667535601190862,0.08983999572899352,0.07486666310749461,0.0892366773753434,0,0,0,0
burr,burr_pesada,1000,P5,5,3,B,shape2,0.8,300,300,1.0,0.016220152549532796,0.020275190686915995,0.14418880136824505,0.1802360017103063,0.1435129622218847,0,0,0,0
burr,burr_pesada,1000,P5,5,3,B,scale,400.0,300,300,1.0,16.436149365571907,0.041090373413929765,99.46714774163804,0.2486678693540951,98.26368767219789,0,0,0,0
burr,burr_pesada,1000,P5,5,3,Bg,shape1,1.2,300,300,1.0,0.022210695484669474,0.018508912903891228,0.17798748592983366,0.14832290494152806,0.17689129974874215,0,0,0,0
burr,burr_pesada,1000,P5,5,3,Bg,shape2,0.8,300,300,1.0,0.0618230151841036,0.0772787689801295,0.32898846290031963,0.4112355786253995,0.3236673064520845,0,0,0,0
burr,burr_pesada,1000,P5,5,3,Bg,scale,400.0,300,300,1.0,66.17766142169683,0.16544415355424205,310.4618212476406,0.7761545531191015,303.8334667206508,0,0,0,0
burr,burr_pesada,1000,P5,5,3,C,shape1,1.2,300,300,1.0,0.010365413590597505,0.008637844658831256,0.08956319221202799,0.07463599351002333,0.08911000079176425,0,0,0,0
burr,burr_pesada,1000,P5,5,3,C,shape2,0.8,300,300,1.0,0.018487839850265808,0.02310979981283226,0.14518066855244063,0.18147583569055079,0.1442393019247424,0,0,0,0
burr,burr_pesada,1000,P5,5,3,C,scale,400.0,300,300,1.0,18.457907143047464,0.04614476785761866,100.51868027935446,0.25129670069838617,98.97456219761257,0,0,0,0
burr,burr_pesada,1000,P5,5,3,D,shape1,1.2,300,300,1.0,0.00813779711156748,0.0067814975929729,0.08822930869049832,0.0735244239087486,0.08800000287040624,0,0,0,0
burr,burr_pesada,1000,P5,5,3,D,shape2,0.8,300,300,1.0,0.02248131254506136,0.0281016406813267,0.14961826544597737,0.1870228318074717,0.14816677738633263,0,0,0,0
burr,burr_pesada,1000,P5,5,3,D,scale,400.0,300,300,1.0,21.442392744855,0.0536059818621375,105.14197911997269,0.26285494779993174,103.10428967054858,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,A,shape1,1.2,300,296,0.9866666666666667,0.007161571550541979,0.0059679762921183155,0.055850323439800835,0.04654193619983403,0.055483064274865844,0,4,0,0
burr,burr_pesada,10000,P3c,3,3,A,shape2,0.8,300,296,0.9866666666666667,-0.0009889754080184554,-0.0012362192600230693,0.0911876347450644,0.11398454343133049,0.09133668709464343,0,4,0,0
burr,burr_pesada,10000,P3c,3,3,A,scale,400.0,300,296,0.9866666666666667,1.463107020295297,0.0036577675507382425,56.38235178250707,0.14095587945626767,56.45881527214443,0,4,0,0
burr,burr_pesada,10000,P3c,3,3,B,shape1,1.2,300,300,1.0,0.006934170263621864,0.0057784752196848865,0.05611866159708098,0.04676555133090082,0.05578165863738056,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,B,shape2,0.8,300,300,1.0,-0.0003594768136409021,-0.00044934601705112764,0.09168034996412254,0.11460043745515316,0.09183282768214263,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,B,scale,400.0,300,300,1.0,1.7693300800778502,0.004423325200194625,56.58918658254464,0.1414729664563616,56.65602521461284,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,Bg,shape1,1.2,300,300,1.0,-0.002117668676449691,-0.0017647238970414092,0.06737338263653107,0.056144485530442566,0.06745260816622757,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,Bg,shape2,0.8,300,300,1.0,0.018904918377378732,0.023631147971723415,0.11944808460683376,0.1493101057585422,0.11813963017596173,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,Bg,scale,400.0,300,300,1.0,14.547768350338174,0.03636942087584544,75.65302008978709,0.18913255022446773,74.3651518123748,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,C,shape1,1.2,300,300,1.0,0.006930135518425695,0.005775112932021413,0.05613354580207787,0.046777954835064896,0.05579718576362699,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,C,shape2,0.8,300,300,1.0,-0.00034851544654002087,-0.0004356443081750261,0.09169801147366709,0.11462251434208386,0.09185056122419158,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,C,scale,400.0,300,300,1.0,1.7787873351044823,0.004446968337761206,56.61493629742397,0.14153734074355992,56.681533574929546,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,D,shape1,1.2,300,300,1.0,0.006810359111072639,0.0056752992592272,0.05618161034918952,0.0468180086243246,0.05586048390780763,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,D,shape2,0.8,300,300,1.0,-0.00011480288261722649,-0.0001435036032715331,0.09178293598537962,0.11472866998172453,0.09193621912145904,0,0,0,0
burr,burr_pesada,10000,P3c,3,3,D,scale,400.0,300,300,1.0,1.923313360812017,0.004808283402030042,56.637047698276284,0.14159261924569072,56.698958933771635,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,A,shape1,1.2,300,284,0.9466666666666667,0.0027353445200368753,0.0022794537666973964,0.02639555151395011,0.02199629292829176,0.02629978170671966,0,16,0,0
burr,burr_pesada,10000,P3w,3,3,A,shape2,0.8,300,284,0.9466666666666667,-0.0015419974641488476,-0.0019274968301860596,0.03927546083502054,0.04909432604377567,0.03931445553676786,0,16,0,0
burr,burr_pesada,10000,P3w,3,3,A,scale,400.0,300,284,0.9466666666666667,-0.7110632523487084,-0.001777658130871771,25.74712516906546,0.06436781292266365,25.782736682018122,0,16,0,0
burr,burr_pesada,10000,P3w,3,3,B,shape1,1.2,300,300,1.0,0.0025456783310020548,0.002121398609168379,0.026208973263306047,0.02184081105275504,0.02612863345653788,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,B,shape2,0.8,300,300,1.0,-0.0018066149548745525,-0.0022582686935931906,0.03857252345870425,0.04821565432338031,0.03859457014303349,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,B,scale,400.0,300,300,1.0,-0.8156632617987043,-0.0020391581544967606,25.3674822384682,0.0634187055961705,25.396728686761634,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,Bg,shape1,1.2,300,300,1.0,-0.00964126957321243,-0.008034391311010358,0.05114279659012732,0.042618997158439434,0.05030972529182522,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,Bg,shape2,0.8,300,300,1.0,0.01598520693011507,0.019981508662643838,0.07438987348909132,0.09298734186136415,0.07277348214013409,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,Bg,scale,400.0,300,300,1.0,10.613048095841634,0.026532620239604086,48.27535952437251,0.12068839881093128,47.17299210994349,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,C,shape1,1.2,300,300,1.0,0.0025443876049073832,0.002120323004089486,0.02620974822542488,0.021841456854520734,0.026129539539468314,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,C,shape2,0.8,300,300,1.0,-0.0018045921719129776,-0.002255740214891222,0.0385741201277389,0.04821765015967362,0.03859626618296805,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,C,scale,400.0,300,300,1.0,-0.8138000326476345,-0.0020345000816190863,25.368552871302825,0.06342138217825706,25.397861633270598,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,D,shape1,1.2,300,300,1.0,0.0025441259809606542,0.002120104984133879,0.026213474729061347,0.02184456227421779,0.026133315537209628,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,D,shape2,0.8,300,300,1.0,-0.0017973550157956986,-0.002246693769744623,0.038585821171304144,0.048232276464130176,0.038608338344327774,0,0,0,0
burr,burr_pesada,10000,P3w,3,3,D,scale,400.0,300,300,1.0,-0.8102186889910286,-0.0020255467224775713,25.37576764118482,0.06343941910296205,25.405207029322842,0,0,0,0
burr,burr_pesada,10000,P5,5,3,A,shape1,1.2,300,293,0.9766666666666667,0.00021783969462219055,0.00018153307885182546,0.05320988747974589,0.04434157289978825,0.0533004757471275,0,7,0,0
burr,burr_pesada,10000,P5,5,3,A,shape2,0.8,300,293,0.9766666666666667,0.005862206676958248,0.00732775834619781,0.07182741920475583,0.08978427400594478,0.07171027409553704,0,7,0,0
burr,burr_pesada,10000,P5,5,3,A,scale,400.0,300,293,0.9766666666666667,4.848765191860309,0.012121912979650772,44.40125044035171,0.11100312610087927,44.21121593488745,0,7,0,0
burr,burr_pesada,10000,P5,5,3,B,shape1,1.2,300,300,1.0,0.002006826540358997,0.0016723554502991642,0.025626979629886634,0.021355816358238862,0.025590969590909958,0,0,0,0
burr,burr_pesada,10000,P5,5,3,B,shape2,0.8,300,300,1.0,-0.0010128825976341016,-0.001266103247042627,0.03956552281208182,0.04945690351510227,0.039618641910843466,0,0,0,0
burr,burr_pesada,10000,P5,5,3,B,scale,400.0,300,300,1.0,-0.2073154856332735,-0.0005182887140831837,25.84882291833089,0.06462205729582722,25.8911795239831,0,0,0,0
burr,burr_pesada,10000,P5,5,3,Bg,shape1,1.2,300,300,1.0,0.00013768914197509474,0.00011474095164591229,0.05276324505651769,0.04396937088043141,0.05285122430270943,0,0,0,0
burr,burr_pesada,10000,P5,5,3,Bg,shape2,0.8,300,300,1.0,0.005685516526837575,0.007106895658546969,0.07128572145938415,0.08910715182423018,0.07117735857504379,0,0,0,0
burr,burr_pesada,10000,P5,5,3,Bg,scale,400.0,300,300,1.0,4.803992069544506,0.012009980173861266,44.112637673310445,0.11028159418327611,43.92354024116124,0,0,0,0
burr,burr_pesada,10000,P5,5,3,C,shape1,1.2,300,300,1.0,0.0018849204676765208,0.0015707670563971008,0.025612774446379993,0.021343978705316662,0.025586000751449626,0,0,0,0
burr,burr_pesada,10000,P5,5,3,C,shape2,0.8,300,300,1.0,-0.0008084161655300681,-0.0010105202069125852,0.039578012150982916,0.049472515188728645,0.039635869904295386,0,0,0,0
burr,burr_pesada,10000,P5,5,3,C,scale,400.0,300,300,1.0,-0.029593492748176686,-7.398373187044172e-05,25.871203633422347,0.06467800908355587,25.9144134491839,0,0,0,0
burr,burr_pesada,10000,P5,5,3,D,shape1,1.2,300,300,1.0,0.0025727004201254733,0.002143917016771228,0.02572138399104679,0.021434486659205658,0.02563515837242077,0,0,0,0
burr,burr_pesada,10000,P5,5,3,D,shape2,0.8,300,300,1.0,-0.0021261732576332015,-0.002657716572041502,0.039036231692157,0.048795289615196254,0.039043412575671906,0,0,0,0
burr,burr_pesada,10000,P5,5,3,D,scale,400.0,300,300,1.0,-0.8945989993865737,-0.0022364974984664344,25.44233221297654,0.06360583053244136,25.46908338411856,0,0,0,0
