Cost_claims_year
0
0
0
0
74.31
0
0
0
0
56.39
0
0
0
0
470.78
0
731.52
0
0
0
495.6
0
0
0
99.1
260.18
0
4062
0
0
0
0
0
882
0
0
0
0
488.96
0
0
0
0
0
0
0
0
0
0
0
203.58
0
0
507.23
0
186.37
0
0
0
0
0
0
0
71.69
0
0
0
0
0
519.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
52.09
0
0
52.09
0
0
0
411.35
0
0
0
0
0
67.11
1618.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
664.84
0
0
0
882
0
0
0
0
0
0
0
0
0
0
0
51.95
0
0
0
0
192.18
0
0
0
0
0
0
0
0
111.87
0
0
0
0
0
0
0
0
0
0
105.02
0
0
0
0
0
0
0
0
0
0
0
73.46
0
233.82
0
0
0
0
0
0
0
220.89
336.6
0
286.89
0
0
0
113.47
181.46
0
196.83
0
0
0
0
0
0
0
0
3229.56
96.92
0
0
0
0
0
0
0
0
882
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2702.75
0
0
0
0
0
0
1549.99
58.8
0
0
0
0
125.96
0
0
0
0
0
55.31
829.58
0
710.67
0
0
0
0
0
0
293.44
152.35
0
0
0
0
0
0
0
0
0
0
1966.16
0
75.87
0
0
0
199.8
0
580.13
0
0
0
0
0
0
0
1079.94
0
114.27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
119.42
0
0
50.09
122.17
48.88
0
0
197.35
0
0
0
0
0
0
0
0
0
0
0
51.95
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2346.27
0
0
0
0
357.05
0
0
0
0
1072.91
0
0
0
0
0
0
0
0
237.38
76.04
0
0
0
0
0
110.75
0
0
0
456.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
366.99
539.31
0
0
51.95
0
0
0
0
0
0
0
0
0
0
0
0
221.74
0
0
8057.84
0
0
0
0
0
0
0
0
0
0
0
0
52.09
1501.52
0
0
1590.78
0
402.69
0
0
0
555.17
0
0
0
0
0
0
0
0
51.95
0
0
841.78
0
0
0
0
3832.42
0
0
1851.18
0
0
0
209.74
0
0
122.87
51.95
0
249.49
0
0
104.04
0
0
0
0
117.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
882
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
752.13
0
56.99
0
244.04
179.59
0
0
0
0
96.71
0
0
0
157.11
0
0
0
0
0
0
49.95
0
0
0
0
0
0
0
0
0
882
0
882
0
0
0
461.4
0
0
0
0
0
0
58.51
0
217.98
0
0
51.95
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
576.4
0
0
52.09
710.57
0
0
0
0
0
645.06
0
0
0
111.89
1754.41
0
0
0
882
0
0
0
51.95
0
54.26
190.53
0
0
0
0
52.09
52.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1087.15
0
0
0
614.48
0
0
0
0
0
0
0
0
0
1126.56
0
0
0
0
0
0
0
0
0
290.17
0
0
0
0
0
0
415.03
0
0
0
0
0
0
0
0
888
51.95
0
0
0
0
0
0
0
0
0
0
0
575.1
723.54
0
56.99
177.95
0
0
0
0
0
0
0
1425.81
0
0
430.24
0
51.95
0
0
51.95
0
667.72
54.26
0
0
0
0
0
0
0
0
0
0
0
0
882
93
0
0
0
0
0
0
0
4290.88
3578.64
86
882
0
0
0
0
0
49.95
0
0
0
0
0
0
0
0
0
73.97
164.29
0
56.85
0
0
0
0
102.61
0
0
0
414.88
1126.46
56.85
0
0
0
0
0
336.1
0
0
72.1
0
882
289.76
0
0
64.47
0
0
0
0
0
0
0
0
3252.91
0
0
0
0
0
0
576.22
0
210.85
0
0
0
0
0
0
0
0
0
56.85
0
0
0
56.85
0
0
0
0
0
418.52
0
152.66
0
0
0
68.78
0
337.76
0
0
0
0
0
0
0
0
0
0
0
0
0
0
175.91
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
47.59
589.32
0
488.45
882
0
0
0
0
0
0
0
0
0
0
0
51.95
0
0
0
0
0
0
243.48
0
0
0
0
0
0
0
0
523.81
0
0
0
882
2756.62
0
0
52.09
0
0
0
52.09
0
161.21
0
0
0
882
0
0
0
0
0
0
0
0
51.95
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
85.01
123.05
0
0
0
0
1214.22
0
0
239.36
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
54.02
0
0
0
0
0
0
0
0
0
0
52.09
0
0
0
882
0
0
0
0
0
0
0
0
0
88.98
0
0
0
10502.43
0
0
0
532.53
0
199.8
0
0
0
0
0
0
0
0
0
0
50.09
0
0
882
0
0
0
0
0
1081.17
0
100.24
0
0
0
111.33
0
410
0
190.33
0
0
0
49.95
0
551.74
0
496.13
0
0
0
0
0
0
284.63
0
0
0
0
0
0
0
55.9
882
0
0
0
0
0
0
0
0
0
0
0
58.67
0
0
0
0
0
99.22
0
552.2
0
0
0
0
108.71
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4370.82
0
1163.71
50.09
0
0
0
625.74
94.51
0
0
0
548.56
0
0
0
0
0
52.09
284.92
0
0
533.43
0
0
0
67.11
0
0
0
970.75
0
0
0
311.49
0
0
0
0
0
0
0
0
66.2
0
0
689.97
3928.12
0
0
0
0
0
0
882
120.18
0
0
0
5731.47
0
0
0
0
0
0
0
49.95
0
0
0
0
0
0
0
130.32
311.49
0
280.2
0
0
75.46
0
0
0
882
0
68.83
0
140.16
0
0
0
150.85
0
0
0
0
0
0
0
28497.64
0
0
0
1017.29
0
51.95
0
0
882
0
0
0
0
2784.4
0
0
0
0
1053.87
882
0
0
0
0
0
51.95
0
0
1789.04
0
0
0
0
934.09
340.63
0
0
0
0
0
0
0
0
882
0
882
0
0
0
0
256.41
0
1436.51
0
0
0
13096.77
0
0
466.09
0
0
882
0
0
0
0
0
0
0
436.08
0
0
0
0
0
0
0
6787.03
0
0
882
53.28
0
0
2322.02
0
0
0
1365.56
0
0
0
0
0
0
0
57.64
0
0
0
0
0
0
0
125.96
0
0
0
0
0
0
50.09
0
0
0
0
404.56
0
0
0
51.95
151.27
51.95
0
0
122.45
0
0
0
0
0
0
882
0
290.72
0
0
175.68
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
212.28
0
0
0
260.84
135.33
0
0
0
604.81
0
0
0
0
0
169.95
0
159.94
0
0
62.28
0
0
0
0
0
0
0
0
0
0
0
75.78
0
49.95
1711.99
0
0
2904.96
702.89
882
353.28
0
0
0
0
0
0
0
0
0
928.05
0
310.03
148.39
0
0
0
102.15
0
0
0
0
0
0
1096.45
1140.86
84.78
0
0
241.41
4201.73
0
2373.39
0
0
1034.46
0
121.77
0
0
49.95
0
0
0
0
2145.37
0
56.39
0
86.02
0
0
47.92
0
944.57
0
0
0
0
0
0
387.04
0
1155.03
247.74
0
327.44
0
0
0
0
146.13
0
0
0
298.94
0
0
0
0
0
0
0
0
0
100.04
0
0
0
0
0
0
0
0
0
0
0
0
0
0
47.63
0
0
0
0
0
0
0
0
0
410.69
368.55
0
0
0
0
0
0
78.41
805.32
0
0
1572.58
0
0
0
1913.35
0
1227.47
78.76
278.23
0
0
0
0
0
0
0
0
0
0
0
0
0
166.12
0
279.05
0
0
0
0
68.92
93.14
0
0
0
0
0
0
0
0
0
0
0
103.9
107.45
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
130.8
0
0
0
0
0
0
0
0
0
0
0
0
64.32
0
0
114.55
0
188.36
0
0
101.72
260.42
0
0
0
0
49.95
0
0
0
1576.12
339.58
0
0
0
335.1
0
0
0
0
0
0
0
1078.69
8326.62
0
0
0
51.95
0
0
0
784.71
198.48
185.09
49.56
0
53.67
0
0
66.06
0
0
0
0
0
51.95
882
250.41
0
0
106.4
0
0
0
49.95
0
0
0
0
0
0
0
50.09
0
0
0
0
0
0
0
69.06
0
0
0
51.95
623.04
1117.75
0
0
0
0
0
764.87
180
0
0
0
0
0
0
0
2114.53
692.59
241.38
50.09
0
0
0
235.46
243.4
0
0
0
0
0
0
0
0
0
0
0
49.95
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2160.33
0
534.26
0
356.91
0
0
0
3981.41
0
0
0
882
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
205.39
0
0
0
51.95
454.89
308.03
0
0
0
0
0
0
0
0
0
0
0
181.16
0
110.3
0
0
0
0
0
400.84
0
0
882
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
759.82
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
55.31
0
0
162.34
0
2893.04
4571.95
0
0
0
263.33
0
0
0
0
176.61
2946.68
0
302.01
0
0
304.85
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
625.33
0
478.53
0
0
0
484.44
0
0
0
0
0
49.95
557.48
0
0
64.32
0
882
0
0
0
0
70.05
431.24
0
1188.65
259.64
0
0
0
0
0
0
0
0
0
202.61
882
1720.85
2116.21
0
0
0
0
0
0
0
0
0
0
1105.76
1100.27
0
1002.86
229.99
0
0
0
0
0
0
0
153.98
0
0
70.57
0
0
0
932.09
9951.51
0
0
0
0
0
0
0
0
882
270.81
0
0
0
0
0
0
0
0
349.92
0
199.93
0
0
0
0
0
0
0
0
0
56.85
0
0
0
605.88
0
0
690.13
0
0
68.83
0
0
82.03
0
0
126.83
0
0
205.35
0
0
0
0
0
0
0
0
0
0
0
0
0
234.13
503.75
0
0
0
0
0
0
0
0
0
0
281.01
0
0
600.03
0
0
2354.48
0
0
150.25
0
0
185.47
0
0
0
0
0
0
861.45
0
0
3138.26
0
0
109.62
64.46
0
248.39
0
0
0
0
0
0
0
259.32
0
0
0
0
0
0
64.32
0
0
0
0
0
0
0
0
0
0
0
1828.02
0
0
157.99
0
0
0
0
0
0
94.19
0
0
0
0
0
0
0
0
0
126.46
0
113.12
0
0
373.54
0
0
0
0
0
0
882
0
264.27
0
384.32
0
65.53
3996.59
0
0
0
0
208.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1780.9
0
0
0
0
181.71
85.38
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
338.57
51.95
0
0
0
0
0
440.34
0
0
0
0
0
0
0
254.26
0
607.16
0
0
0
0
0
0
765.59
0
0
1002.51
0
0
0
0
1267.67
0
0
0
0
0
0
0
273.93
0
0
0
0
690.14
0
0
0
63.17
0
0
4360.5
156.6
882
0
0
0
0
0
0
0
0
0
0
0
0
181.35
0
882
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
975.17
0
0
0
0
0
882
0
0
301.3
0
0
0
0
326.76
0
0
0
0
0
0
0
77.44
0
0
0
0
0
0
0
0
91.48
0
0
0
0
0
0
0
0
0
0
0
0
0
114.27
0
0
0
0
238.05
0
0
0
0
0
0
0
0
0
0
0
157.88
0
0
0
0
0
68.83
103.48
0
0
0
0
112.22
0
662.18
0
0
606.49
0
59.24
0
0
0
0
0
0
0
0
0
0
0
0
246.15
0
0
0
0
0
0
0
0
0
0
882
0
0
0
0
0
0
0
0
219.43
0
0
0
0
0
0
0
700.47
0
0
0
0
0
0
0
142.65
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
51.95
904.54
0
0
0
0
0
0
0
0
0
0
0
86.65
0
0
966.51
0
0
0
153.61
0
0
0
0
706.53
0
0
0
0
0
0
0
882
0
0
0
0
1160.29
0
173.72
0
0
78.77
0
191.59
0
0
0
0
0
455.91
0
0
0
67.11
0
0
0
0
0
128.32
0
0
0
0
180.04
284.83
0
0
0
56.85
0
0
0
0
56.85
0
0
0
60.62
0
0
0
0
0
0
0
0
0
0
3117.86
0
0
148.77
882
369.69
0
0
882
0
0
0
55.17
0
0
0
0
0
0
52.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
460.27
0
0
0
0
0
0
57.5
0
0
0
0
77.32
68.83
0
0
0
0
0
0
124.87
0
0
0
0
0
201.84
0
0
0
0
112.58
3896.36
0
0
0
0
0
0
0
0
0
0
67.57
0
0
0
0
507.59
335.82
0
0
0
0
627.07
0
0
882
85.01
0
0
439.74
0
150.25
0
0
77.54
90.56
67.11
0
77.98
0
135.87
0
953
0
0
0
882
0
0
0
456
0
832.15
58.53
0
0
324.52
0
0
0
0
0
0
290.8
56.63
0
0
0
1123.9
0
0
0
0
0
0
114.27
0
0
0
0
0
67.88
0
0
0
0
666.27
0
0
0
0
0
958.83
0
0
0
0
49.95
0
66.06
138.48
0
0
59.71
0
0
0
0
0
0
0
63.34
0
0
0
0
0
0
0
137.07
58.8
388.3
0
3314.18
0
0
0
232.8
0
0
409.71
0
0
0
1764
0
842.36
879.68
0
0
0
0
0
0
0
0
110.62
0
0
310.26
0
148.01
0
0
368.88
0
48.5
0
0
0
0
56.99
0
0
882
0
0
0
480.74
0
357.27
0
0
0
0
0
163.91
0
0
82.04
0
0
0
0
52.09
0
0
0
0
0
0
22672.52
0
0
1080.56
333.54
0
0
1321.53
64.32
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
60.11
300.76
0
0
0
0
496.3
0
0
59.71
0
0
0
0
0
0
0
0
0
882
0
0
0
0
0
0
0
0
0
0
367.89
0
0
100.23
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1289.91
43.22
0
0
0
0
63.17
0
0
0
93.05
0
376.47
0
0
0
882
0
94.96
0
0
51.95
0
0
0
69.06
0
0
0
0
0
0
0
0
0
0
0
119.2
0
0
0
0
105.99
0
0
0
0
51.95
478.02
0
0
86.17
0
0
0
0
0
0
0
0
0
0
0
58.67
0
0
0
0
0
0
0
0
0
1760.47
0
0
0
0
0
1702
0
0
0
0
0
0
0
0
0
0
0
0
51.95
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
51.95
0
0
0
0
209.21
0
0
81.49
0
0
0
0
0
0
346.14
0
0
0
0
0
0
0
0
263.02
0
0
0
0
0
0
0
0
67.11
0
0
0
0
0
0
0
0
0
58.51
71.22
0
115.06
0
0
0
0
0
0
0
0
0
0
0
274.6
0
0
0
0
0
0
0
0
0
0
0
10544.78
0
20614.85
0
0
0
0
0
0
0
0
0
294.45
0
0
0
0
0
0
0
604.73
0
0
0
0
0
7323.02
746.26
0
0
0
0
0
0
0
0
0
882
0
0
0
0
0
0
49.95
50.09
0
0
0
1005.67
636.34
344.19
0
0
0
1626.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
90.68
78.76
58.53
0
0
0
563.99
0
108.61
0
0
0
76.95
0
0
882
275
0
67.11
50.09
1973.6
0
0
67.25
0
295.99
0
0
64.32
0
0
0
0
9106.37
398.16
0
0
49.56
0
0
0
0
0
0
0
0
0
0
622.64
0
0
0
0
0
0
0
0
0
0
0
0
79.77
0
176.09
0
0
0
882
0
0
0
260.32
0
0
1277.49
0
0
882
0
0
61.04
0
0
0
0
0
965.42
0
0
0
0
0
0
0
0
0
0
84.65
0
0
328.25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
111.93
0
0
0
162.24
0
0
0
0
0
0
0
0
0
589.46
1909.71
0
0
0
1916.69
0
0
0
0
0
253.9
0
175.16
0
0
0
0
43.2
0
1495.58
0
0
0
0
0
0
186.07
0
0
0
0
51.95
0
0
366.47
882
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
563.1
0
0
0
0
0
0
0
329.93
0
0
0
0
0
0
0
0
0
0
0
0
0
0
67.08
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
955.81
0
0
0
0
104.04
0
0
0
0
0
0
1017.02
0
0
0
0
0
0
0
0
0
718.15
0
0
0
0
0
0
520.19
0
61.52
0
0
126.68
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
480.24
67.25
0
0
0
0
0
791.93
0
0
0
0
0
0
0
0
0
115
0
0
0
596.06
0
0
0
0
0
0
0
0
0
0
0
0
0
49.13
0
0
0
0
0
0
0
52.09
0
900.9
0
0
234.69
137.65
0
0
0
0
0
0
0
0
0
150.25
0
0
0
51.95
0
0
0
0
0
741
136.95
0
0
57.89
0
415.56
0
0
0
0
882
0
0
576.94
0
308.29
882
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
933.95
0
0
0
0
341.76
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
150.25
0
198.56
0
0
882
0
2834.98
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
882
0
0
0
0
0
3276.66
882
0
0
61.52
0
0
73.63
0
0
0
0
0
4141.7
0
0
0
0
0
0
103.61
0
0
0
968.25
0
0
0
0
0
0
0
0
0
97.74
882
0
0
135.87
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
882
0
0
0
0
0
1119.17
0
0
0
0
0
0
0
0
0
0
0
0
0
1024.98
228.75
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1098.71
514.09
56.85
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
68.43
0
0
0
0
0
0
0
0
0
0
0
0
8128.68
208.22
123.4
0
0
0
407.23
0
0
0
51.95
0
55.9
232.64
460.6
0
0
0
0
0
0
137.05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
48.64
0
0
0
390.5
0
0
76.71
0
0
0
1768
0
0
233.44
0
0
0
0
173.51
0
0
0
0
0
0
0
985.7
511.38
0
0
0
0
0
0
0
0
0
0
0
0
636.73
0
0
0
0
0
0
0
51.95
0
0
0
0
0
76.47
1299.22
0
0
0
0
0
0
301.43
933.95
0
0
0
784.95
0
0
882
882
0
0
0
0
0
51.95
0
0
0
0
0
0
0
0
0
0
50.09
0
0
371.77
0
1656.34
0
0
0
0
2808.66
289.17
192.58
0
0
0
0
0
72.45
0
0
0
0
0
0
0
0
0
1035.58
0
0
0
0
0
0
0
0
0
482.44
0
0
0
0
0
0
0
0
0
0
0
0
1881.8
0
0
0
0
0
0
0
0
0
808.53
0
0
0
0
215.75
0
0
0
0
0
0
0
0
0
0
101.7
0
0
311.34
0
0
0
0
0
0
0
0
0
0
0
49.95
114.27
143
0
300.17
0
0
0
0
0
71968.87
0
1011.72
0
0
0
0
0
0
0
0
0
0
0
0
0
0
242.26
0
0
54.02
51.95
0
0
424.75
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
249.69
0
0
0
0
61.98
4658.66
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
52.09
0
1882.63
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3092.29
0
0
0
0
151.2
0
0
0
0
906.42
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
882
0
49.95
0
0
0
0
0
49.95
0
0
0
0
0
0
0
0
0
0
0
